utterance_id,noise_samples_beginning_16k,noise_sample_end_16k,target_speaker1_snr_db
440o0306_1.9192_050o0213_-1.9192.wav,17929,21044,-0.5590380389619649
442o030r_0.15595_22hc0113_-0.15595.wav,9815,4360,1.5791917071405503
22hc0108_0.36829_447c020e_-0.36829.wav,11755,6598,4.872663971629424
420c020s_1.0922_443o030k_-1.0922.wav,29084,31618,-2.5830086361119027
447o030k_2.383_422a0102_-2.383.wav,5073,6985,0.8140047010357812
440o0304_2.4702_445c020g_-2.4702.wav,13541,16940,4.460992685391232
447c020p_0.23487_423c020l_-0.23487.wav,17752,6678,3.5196493961217845
444c0210_0.27085_442c020l_-0.27085.wav,28881,31495,-1.5436563413441582
443o0309_1.283_446c0214_-1.283.wav,6121,7706,3.6822048295282173
050a050b_0.37193_443c020s_-0.37193.wav,1516,11826,4.957012171498599
422c020i_1.3562_442o0306_-1.3562.wav,14368,27344,1.427579291174653
421o030k_0.19729_422c0213_-0.19729.wav,6731,2962,-2.2521012727956182
441c020c_0.11911_420c020j_-0.11911.wav,16345,18878,4.893648373734444
052a0514_0.11766_446c020y_-0.11766.wav,30966,13438,0.7809678900099191
422o030w_1.9697_423o0310_-1.9697.wav,8042,24058,0.8149906160015217
052c0105_0.87368_053o020p_-0.87368.wav,3686,8371,2.4626883096355803
22hc010b_1.8764_421a0109_-1.8764.wav,20567,31095,-0.28006957681268885
442o030h_2.3142_22ha010g_-2.3142.wav,30857,7196,2.07333814782669
442o030w_1.556_053c010p_-1.556.wav,19506,31241,0.23174046114992386
447o030k_1.4768_050c0108_-1.4768.wav,11111,3845,1.0015444395636166
422o030g_2.3964_442o0306_-2.3964.wav,19073,7777,3.0930111259015316
447o030y_1.9399_052a050t_-1.9399.wav,23481,29768,-2.617644908589549
22ha0108_1.4326_446o0312_-1.4326.wav,24920,10285,-1.8670215961840606
22ha010o_2.0276_423c0203_-2.0276.wav,29840,20654,3.5621098467785224
442c020s_1.0984_423o030j_-1.0984.wav,1450,3598,2.746435612894543
441o0306_0.80222_421a0111_-0.80222.wav,4354,22209,3.8209313769486766
442o030y_0.82232_420o030r_-0.82232.wav,17243,30159,0.8343944616955028
22hc010j_0.9841_053o0210_-0.9841.wav,20074,27680,3.1487478037990666
053a050l_1.3529_443o0304_-1.3529.wav,10331,23489,-1.469270347052071
447c020j_1.4913_22ga0109_-1.4913.wav,17071,6840,1.3748114722144749
051c010s_0.87815_420c020u_-0.87815.wav,10866,29184,4.626940420069906
442c020z_1.5666_444o030e_-1.5666.wav,18780,24203,2.006217989522975
443o030a_0.47435_446o0317_-0.47435.wav,26465,10587,2.6787696680333557
446o030q_1.5596_052o0205_-1.5596.wav,27818,29118,3.314407856770388
442c020m_1.1994_446c0214_-1.1994.wav,10151,29569,5.63978120307857
050a050c_0.050237_442c020j_-0.050237.wav,12881,5886,1.2513811890143236
440c0205_0.7546_050c010e_-0.7546.wav,29620,2419,2.146773971952478
050c010s_0.20163_421c020s_-0.20163.wav,28880,17772,4.71311746572132
446c0211_2.2929_053c010u_-2.2929.wav,11253,18680,5.8595362132644535
446c020i_1.9128_053o020o_-1.9128.wav,4707,366,-2.9111292417796197
053a050y_1.3068_446o030z_-1.3068.wav,807,5882,-0.13543565226088283
052a050x_0.69905_22go0105_-0.69905.wav,3135,11845,0.09762452102685248
052a050s_1.3745_445c0204_-1.3745.wav,8075,16514,-2.723241098380882
442c020n_1.8408_444o030k_-1.8408.wav,28430,8352,5.50046703066227
050o020y_0.48559_440c020a_-0.48559.wav,27953,19332,-0.18058699865197347
443c020l_0.88713_421c0208_-0.88713.wav,22463,12762,4.883945023148202
050c0103_2.0721_444c0212_-2.0721.wav,6291,19867,1.627443814015571
446o0313_1.6883_22ho010b_-1.6883.wav,18101,2931,-1.8282852910680583
446o030m_0.515_421o0303_-0.515.wav,7493,15499,5.906934322803425
443o0314_0.88116_423o030m_-0.88116.wav,794,27129,-0.9861546565112338
443c020k_2.0235_423c020u_-2.0235.wav,18859,24624,-0.5585459427337449
051c010a_1.9044_22ho010o_-1.9044.wav,20666,17039,-0.769517676206819
22hc010i_1.6123_050c0114_-1.6123.wav,21615,2054,2.9553132559118858
445c020z_0.056032_442c0214_-0.056032.wav,21276,13892,4.453796440027522
420c0212_0.17702_22hc010d_-0.17702.wav,23513,26824,1.3625990376705444
447o030c_1.7112_22ha0106_-1.7112.wav,5179,9000,1.9169089931083239
053a0512_1.5824_444o0310_-1.5824.wav,15203,16711,4.335993182083354
421c0206_0.01983_440o0307_-0.01983.wav,8546,25448,4.212608648223658
22gc010u_0.15025_053c010a_-0.15025.wav,13846,4251,0.3154889159901968
441o030r_0.9022_22gc010s_-0.9022.wav,13500,27571,2.7886203047779006
447c020o_1.5207_421c020b_-1.5207.wav,16623,25048,3.66312724917303
442c020j_2.3213_420a0104_-2.3213.wav,14361,3237,1.694916520419813
22hc0101_2.1221_442c0205_-2.1221.wav,15300,17391,1.6086152058263048
051o0212_0.95449_421c020t_-0.95449.wav,4585,15180,4.703435468652424
442o0310_1.4884_447c0207_-1.4884.wav,25795,4520,5.351957235944344
440o030x_2.2185_441o0313_-2.2185.wav,25116,2329,2.0579632032960697
052o020h_0.59052_440o030i_-0.59052.wav,2680,14451,1.5698305644485266
050o020f_0.94367_420c020x_-0.94367.wav,22053,23427,5.938049926140575
444o0306_2.2307_443o030s_-2.2307.wav,10410,455,5.071603766674519
442c0206_0.7486_22ga0111_-0.7486.wav,27842,11361,5.737912425055965
422o030o_2.4725_444o0302_-2.4725.wav,17016,26156,0.17940256439693858
051o020y_2.2855_440c0201_-2.2855.wav,9259,23934,-2.964758620910623
444o030v_0.88043_446c020v_-0.88043.wav,6247,8686,-0.32684038079679256
421a0103_1.602_423o030j_-1.602.wav,466,28023,1.6628081872832787
447o030u_0.96081_052o020o_-0.96081.wav,6468,4215,-1.6147423166466581
423a010k_0.14232_22ga010u_-0.14232.wav,29158,21153,-0.7163164888173208
052c010y_2.4734_440c0211_-2.4734.wav,12940,24447,1.8776079660493439
052a050f_0.18034_22gc0101_-0.18034.wav,27715,9909,-0.1049516327455744
420c020h_1.0635_443o0305_-1.0635.wav,21516,11128,4.194577850237027
443c0208_1.5966_447c020r_-1.5966.wav,22121,1263,2.5632688205194567
420c020c_0.96987_051o020f_-0.96987.wav,16913,3979,2.7235541916243005
422c0210_1.3995_442c020s_-1.3995.wav,23982,12101,0.24411391363037982
050a050o_0.52962_447o030c_-0.52962.wav,8330,6943,-1.932274730552663
422a010e_0.12037_420a0106_-0.12037.wav,6962,24082,3.870879131968848
423c020v_1.9779_053c0106_-1.9779.wav,20737,22304,0.2822535635641694
442o030n_0.18036_444c0214_-0.18036.wav,15683,18695,-0.8824587548726481
420a010h_1.5124_050c0111_-1.5124.wav,6156,10945,3.2459563677180894
053o0202_0.19483_421a010g_-0.19483.wav,17400,3692,0.7853299237495404
440c020z_1.1981_445c020m_-1.1981.wav,3266,27937,2.4631343462910245
447o030b_0.70785_444c020l_-0.70785.wav,17378,12410,0.722096511404934
052c0107_1.1896_447c020z_-1.1896.wav,825,14838,3.5551225480576205
421c0214_0.73817_446o030o_-0.73817.wav,16838,26999,-1.462313805852923
442o030e_0.82679_445c0206_-0.82679.wav,4343,24333,-2.526445177887331
053o020p_1.2702_444o030f_-1.2702.wav,845,12083,-1.0996413530983489
447o030l_0.15897_053o020n_-0.15897.wav,1072,642,-1.008776270101238
445c020d_1.3924_423c020u_-1.3924.wav,31396,20578,1.0743208665751913
443c0201_1.8235_445o030t_-1.8235.wav,8716,3658,5.119793948024604
050a0509_1.158_446o030v_-1.158.wav,28736,18524,5.659938105093477
445o030c_0.89751_440c020h_-0.89751.wav,1440,16632,-1.7442110339985433
444c020k_2.4658_051a050n_-2.4658.wav,15237,30584,-1.7027693770282546
446c0201_1.9795_442c020p_-1.9795.wav,26147,16383,-0.537804838775334
051a050a_2.3655_052o0201_-2.3655.wav,30430,9065,0.48282874850378743
442c0216_0.67244_053a050i_-0.67244.wav,17951,31064,1.7395243368221749
446o030q_1.0041_447c020o_-1.0041.wav,24086,23168,-1.873888530092589
446c020r_1.1814_442c020j_-1.1814.wav,23197,25222,5.84502389415376
445o030w_1.2628_22ho0111_-1.2628.wav,6576,5884,1.897674121850998
22go010l_0.28113_447c0215_-0.28113.wav,11980,27829,4.250644952058758
444c0215_0.94052_442o0301_-0.94052.wav,2853,31968,-1.2605203001102048
445c020b_2.297_422c0206_-2.297.wav,9557,2391,-0.6392567093613772
445c0211_0.84314_420a010w_-0.84314.wav,9799,9967,2.183379835238833
051c0110_0.61225_22ha0113_-0.61225.wav,23232,4050,5.845643422333268
446o0311_2.2881_447c020d_-2.2881.wav,967,27876,5.006743260833483
442c020z_1.9575_051c010f_-1.9575.wav,21611,5389,4.078921331176148
441o030n_2.3047_440o030r_-2.3047.wav,18437,5290,-1.7416621470063434
444o0303_0.90798_445c0209_-0.90798.wav,3684,16347,-0.26602382464786123
447o0303_0.14144_441c0212_-0.14144.wav,12985,19770,-1.7877307038035293
22gc0104_0.64296_053a050k_-0.64296.wav,11379,4579,0.7542950456065562
053c0104_0.80834_441o030v_-0.80834.wav,13031,26815,4.119144130785493
440o030u_0.87308_22gc010z_-0.87308.wav,25958,18459,4.486056931246258
051o020j_0.81213_445o0309_-0.81213.wav,30381,15030,-2.727544117196746
446c0212_2.0769_442o030u_-2.0769.wav,5308,15323,0.01236396819787089
447c020i_1.6118_444o030l_-1.6118.wav,15852,3436,-0.36932157071152716
422o030w_2.3242_050c010x_-2.3242.wav,50,2929,0.045332433308868936
447c0203_0.5732_050o0202_-0.5732.wav,2516,1450,-2.4547231542844314
050a050x_1.2457_446c020h_-1.2457.wav,4913,14838,0.8548684337583596
445o030x_0.51367_447c0210_-0.51367.wav,12472,9741,4.06437151779391
442c020o_0.99232_444c0211_-0.99232.wav,28986,31514,3.064633185682771
053a0511_2.3245_22ho010c_-2.3245.wav,17817,20533,5.573689745971382
442o030b_1.5391_423c020z_-1.5391.wav,17794,29724,1.326440688531025
441o030g_0.81368_443o030h_-0.81368.wav,24966,8438,4.273549219230691
440o0312_1.4057_442c0203_-1.4057.wav,27501,21334,2.3165510671721163
422c0207_0.64331_051c0102_-0.64331.wav,23529,1924,4.801838182860552
423c020e_0.27155_440c020o_-0.27155.wav,21843,5459,5.068823450378815
22ha010c_0.65618_444o030u_-0.65618.wav,20295,10818,5.794360234086637
050o020k_0.37718_440c020h_-0.37718.wav,1650,21866,0.8932923887928874
421c020e_2.247_422o030y_-2.247.wav,22542,10409,1.4409862323961775
420c020z_0.97625_052o020i_-0.97625.wav,22297,1930,5.926193161145726
22hc0114_1.713_447o030x_-1.713.wav,5475,9121,-2.7520897160905418
440o0303_1.1666_22ho010c_-1.1666.wav,19984,11493,2.2098390004223942
422c0202_0.5371_22ho010j_-0.5371.wav,19155,1942,4.9231558395552
421o0304_1.6849_446c0204_-1.6849.wav,2532,30538,0.8704358071382687
446o030x_0.53723_423o0308_-0.53723.wav,10830,27549,0.10352065556493129
442c0210_1.2052_420c020s_-1.2052.wav,5662,2528,0.23635887974329872
053o020t_1.4889_22hc0104_-1.4889.wav,16040,8042,-0.7248369190006345
22ga0114_1.6889_443c020f_-1.6889.wav,18449,26043,4.503624226221742
440c020f_0.98137_446o030j_-0.98137.wav,23090,19565,-0.8692648567516708
446c0209_0.32918_050a050t_-0.32918.wav,15297,1326,0.08463945334033784
447o0307_0.93266_443o030c_-0.93266.wav,9400,2050,2.4617869465511077
444o030s_0.39188_050c010i_-0.39188.wav,746,10338,-1.2818417420871735
440c020q_2.1122_443o0308_-2.1122.wav,12416,22491,1.161459736923299
051c0104_0.097233_443o030t_-0.097233.wav,8760,11221,2.4488263539319437
051o020a_0.37166_445c020p_-0.37166.wav,3410,3112,-1.5245586616188476
447c020m_0.77478_051o020w_-0.77478.wav,27896,4123,4.089555667351868
423a010h_0.40803_444c020z_-0.40803.wav,25049,6060,0.906845718055656
050c0105_1.7606_444c020o_-1.7606.wav,24430,19112,-0.2073994214398338
446c0210_0.6257_423o030i_-0.6257.wav,6248,10693,1.5640966341023335
447o030t_0.20582_051c0109_-0.20582.wav,13844,13150,1.0000756390719596
442o030e_1.9328_052a050k_-1.9328.wav,2270,727,-1.3433393248634395
423a0113_1.3327_420c020f_-1.3327.wav,6949,23955,5.129757939121433
440o0305_1.3028_445c020i_-1.3028.wav,5092,22408,1.594800945910075
445o030g_0.67863_052c010u_-0.67863.wav,28203,17694,0.20216451398107171
422a010a_0.47287_421a010s_-0.47287.wav,15229,25669,-0.701328150004755
22hc0108_2.2347_445o030w_-2.2347.wav,8018,3684,5.166178270375301
445c020b_0.87575_22hc010l_-0.87575.wav,27530,21026,3.3971549192423263
22ga010p_0.92198_423a0105_-0.92198.wav,15836,19503,0.2641783761593395
443o030h_2.0131_422a0101_-2.0131.wav,11300,912,1.6983949951930395
422o030i_2.125_051c0104_-2.125.wav,20592,1880,3.8651122342803568
051a050g_1.4274_050o020d_-1.4274.wav,3691,12863,1.381851991230227
421o0306_1.9628_445c0209_-1.9628.wav,9212,14621,-2.72167220526725
22ga0109_1.6966_051a050v_-1.6966.wav,23074,1490,2.886028108881746
051a0514_0.066778_420o0314_-0.066778.wav,16733,14653,2.8845115092020555
443o030o_1.9624_422a010w_-1.9624.wav,4089,21285,3.086928500668364
446o0309_0.40491_421o0307_-0.40491.wav,17678,7243,0.690061401422132
422o030k_1.1216_421a010a_-1.1216.wav,16366,241,-1.6044703590372162
440c0207_0.19784_22ho0110_-0.19784.wav,19633,12039,4.049946277884382
444o0313_1.3514_423o030h_-1.3514.wav,17001,3358,-1.2621890030523517
445o030k_0.55968_447c020a_-0.55968.wav,7057,20399,0.5458416717724957
22ha010k_0.9802_445c020x_-0.9802.wav,31508,16272,-2.947270082025236
443c020e_0.78899_050a0501_-0.78899.wav,11699,16669,-1.3411834466297767
420c0213_1.5759_442c0212_-1.5759.wav,10156,29498,-2.357455845301068
443o030q_1.9362_447o030m_-1.9362.wav,9972,7325,-0.14198064458706305
442o030r_1.9563_441c0205_-1.9563.wav,7296,2011,-1.8250915138962032
052c010b_1.9997_423c020j_-1.9997.wav,453,6596,-2.021306608456565
051a050w_2.0303_443o030o_-2.0303.wav,12282,31571,0.8903375835166365
446o030h_0.13806_444c020w_-0.13806.wav,9351,2909,0.08401970936527192
442c020a_1.875_052c0104_-1.875.wav,28729,19586,0.7517543330957364
22ho0103_1.1928_420a010a_-1.1928.wav,31610,26013,4.289226188273406
052a050c_2.0806_442o030b_-2.0806.wav,1408,5172,1.6856718322297555
422c0208_1.9732_420c0206_-1.9732.wav,16648,8957,0.7177484199019477
22ha010n_1.9976_443o030c_-1.9976.wav,22093,4809,2.8759701603445142
423c020s_1.3856_446c020v_-1.3856.wav,22305,16035,2.973110568620325
447o0306_1.3385_053c0111_-1.3385.wav,644,12844,-0.9803235861669872
443o030p_0.18826_052a050u_-0.18826.wav,6219,15189,3.0204622991344383
052o0201_0.11728_441o030a_-0.11728.wav,13597,15972,-2.2245986856123783
422c020e_1.8826_442o0313_-1.8826.wav,27864,25845,1.1534584325366461
445o030k_0.22763_446o030f_-0.22763.wav,12212,23657,-1.368090421939275
052o020w_2.1144_050a0513_-2.1144.wav,17531,9902,1.1313942853628367
051c010t_1.0903_053c010i_-1.0903.wav,19174,14339,-2.764302558858706
440c020a_0.30021_442o030n_-0.30021.wav,26379,3765,-0.3250877841645421
053o020h_0.045876_444c0209_-0.045876.wav,23941,8599,5.311246904316773
442o0307_0.42641_422c020w_-0.42641.wav,8598,8290,1.4274999763918998
440c020y_2.1574_051c010s_-2.1574.wav,9319,19839,5.122817751451384
443o0313_1.3448_446o030q_-1.3448.wav,10841,123,1.0925624918421262
053o020j_0.62511_443c0208_-0.62511.wav,4887,31659,2.5066844504313694
443o0308_1.237_052a050p_-1.237.wav,4586,30215,0.8712236768409061
053a0510_0.25939_441c020k_-0.25939.wav,11267,23755,-0.9658678299688614
22hc0114_0.065075_053o020b_-0.065075.wav,7928,19654,3.9949805762977295
441c020l_2.0151_440c020o_-2.0151.wav,19575,1089,5.666207580900501
445o0308_1.3737_420a010y_-1.3737.wav,16780,8690,3.4524504095995496
053c010x_1.8966_421c0211_-1.8966.wav,15776,26502,5.701772943541821
447o030n_0.58907_22ho0104_-0.58907.wav,26862,26316,0.36090597813053904
443c0208_2.1741_423a010b_-2.1741.wav,25959,20415,-1.779863733953027
051a0505_0.45706_443c020h_-0.45706.wav,13542,23865,1.6622441894042836
420o0309_1.2025_443c020y_-1.2025.wav,8326,17205,5.434679152702401
443c0212_0.78477_420o030i_-0.78477.wav,27112,11473,-0.35861047118603695
051a0502_0.43687_423o030r_-0.43687.wav,29516,3097,1.330802623139535
422a010s_1.7295_445o030m_-1.7295.wav,18514,5167,5.531824239075334
443c020w_2.3819_421o030b_-2.3819.wav,25297,9739,0.36537930860367274
443o0307_0.77425_445c020i_-0.77425.wav,27030,8195,3.1491446064716326
442c020a_1.7479_443o030h_-1.7479.wav,3379,25509,4.147828902397649
443o030r_0.65078_421o0301_-0.65078.wav,30386,28904,-1.0051152855350654
22ho010h_1.4412_441c020s_-1.4412.wav,6939,12857,5.809996447381092
052o0202_0.15987_050c0109_-0.15987.wav,2973,28293,-0.8040637746866137
052a0509_1.1794_22ga010a_-1.1794.wav,31204,92,2.7850431090031957
22gc010m_2.4216_445o030z_-2.4216.wav,9715,15280,2.8867648968191357
446o030j_2.1937_421c020z_-2.1937.wav,2245,13373,-0.37522687397542764
446o0314_1.0006_441o0309_-1.0006.wav,26467,17237,-2.4905519154000144
443o0308_1.3395_445c020z_-1.3395.wav,26731,29215,2.5010500022117323
440c020u_0.91823_050a0507_-0.91823.wav,22493,3457,3.900323428128151
050a0513_0.53243_447c020p_-0.53243.wav,29738,4435,0.29323629550055674
442c0212_0.28582_22hc010d_-0.28582.wav,6484,31149,-1.3831665441234033
050o0211_1.2396_422a010f_-1.2396.wav,10176,4122,3.492996279443185
053a050k_1.4914_440c020d_-1.4914.wav,3344,19338,1.384440916406187
445c020b_1.6286_444c020n_-1.6286.wav,2930,6734,5.134047921058755
420a0108_0.66935_423o030q_-0.66935.wav,397,11721,0.6894167007968499
22gc0106_1.0901_420c020q_-1.0901.wav,6135,29039,3.251729438646647
420c020s_0.14107_053o0206_-0.14107.wav,7953,29333,0.6407810242337213
22hc010a_1.8427_441c020m_-1.8427.wav,16144,19916,1.749111877806409
445o030g_2.4318_051c010a_-2.4318.wav,31933,25890,0.30006005408005
447o030m_0.69811_441o0302_-0.69811.wav,5721,22208,5.777796883676592
22hc010i_2.2653_444c0205_-2.2653.wav,2988,11903,-0.5992403816586092
052c010k_1.1438_22ga0108_-1.1438.wav,12799,27529,5.2799186887515415
440o0304_1.6298_052a050f_-1.6298.wav,5852,18834,1.0968895254842597
446o030w_0.3071_423a010c_-0.3071.wav,7595,20605,3.7402620376990097
053o020e_2.3727_441c020v_-2.3727.wav,14445,15357,5.84409625543041
442c020u_0.054776_052a0507_-0.054776.wav,8813,15979,2.1495132457392296
22go010l_0.7506_442c020e_-0.7506.wav,1335,12908,3.0450378891608363
422a010p_2.411_421o030r_-2.411.wav,3222,21765,0.41361182458796986
444o0313_1.2914_446c0209_-1.2914.wav,15704,20504,0.050208700244137816
052a050g_0.64105_447o0305_-0.64105.wav,18415,21288,-2.698943646485394
421a010z_1.4688_22ho0112_-1.4688.wav,21757,2445,4.287470838326634
051o020z_1.1949_052o020b_-1.1949.wav,20315,9919,0.15500088131363876
441o030t_1.2981_444c020b_-1.2981.wav,17915,16799,3.024707229177719
421a010d_1.6747_446o030j_-1.6747.wav,2283,23420,4.447060389326319
441c020m_2.1097_442o030i_-2.1097.wav,31992,11030,-2.5072384656306808
051c010j_2.365_421c020p_-2.365.wav,20134,31871,-0.4249914900004561
447c0203_0.87169_22hc010g_-0.87169.wav,23362,20298,-0.07015246046134127
22hc010a_1.7104_441c020w_-1.7104.wav,28221,18379,-0.8884662266351602
421c0214_0.4073_444c0206_-0.4073.wav,16353,20556,0.33985059476888857
22hc0105_2.0353_050c010v_-2.0353.wav,17020,29151,-1.6682897051350754
420a010e_0.71799_442c020s_-0.71799.wav,28052,20194,-2.6981076945317284
447o030n_0.41297_423a010o_-0.41297.wav,5128,7066,1.272217290486708
421a0104_0.27287_440c0207_-0.27287.wav,23123,29858,4.799725676924591
051c010h_0.47694_441o0301_-0.47694.wav,16139,18689,0.1802192879681197
423c0204_0.59528_441o030r_-0.59528.wav,22755,36,3.6313537053625327
442o0308_2.1938_446o030j_-2.1938.wav,642,31588,2.523905058915134
441o030e_1.3995_051o020e_-1.3995.wav,30020,13036,-0.7949340053258624
421c020t_2.3412_423o030j_-2.3412.wav,16461,7425,2.815816211227836
442c0206_1.8619_422a0113_-1.8619.wav,31109,702,1.3362023969401315
441c020z_1.4832_445c020o_-1.4832.wav,6834,18468,-2.6900002521495088
053o020c_2.3533_443c020p_-2.3533.wav,795,7474,0.5029317064480958
445o030p_0.67162_422a0102_-0.67162.wav,15844,14542,-2.2447541666123945
443o030y_1.7031_440o0308_-1.7031.wav,15565,31360,3.616374459799313
440c020m_1.9692_442c020o_-1.9692.wav,17044,11079,5.144747746781224
420c020u_2.4018_422c020c_-2.4018.wav,3146,13124,4.973070238446503
050o020q_1.7926_444o030f_-1.7926.wav,3141,7418,3.06083514872668
052a050e_0.50492_444c020w_-0.50492.wav,17109,23759,1.9006670240875678
444o030e_0.74611_052c0106_-0.74611.wav,11406,26918,2.986888011001504
053o020t_1.2175_22gc010r_-1.2175.wav,23781,28014,-0.30556555331760693
445c020m_2.3582_050o0208_-2.3582.wav,27904,25019,-1.470527729996292
422c0214_0.81884_440c0213_-0.81884.wav,21999,27407,-2.74596641617308
441o030f_1.6983_052a0511_-1.6983.wav,14269,28423,4.955773590401796
444c020d_0.85984_22go010m_-0.85984.wav,12339,14395,5.644470032401445
421o030o_1.0515_443o030o_-1.0515.wav,10747,31483,4.425418894924215
420o030v_1.2845_447o030b_-1.2845.wav,548,19561,5.316961678385951
443c020e_0.78411_22hc010j_-0.78411.wav,25981,9956,3.3524614655424907
050o0209_1.1549_423c020x_-1.1549.wav,26423,1653,-1.561656152317601
446c020q_0.88477_447o030s_-0.88477.wav,8587,1192,-1.357937544395733
445c020j_1.6033_051c0108_-1.6033.wav,8051,7318,-1.3160646839880707
444c0207_1.0436_447o0309_-1.0436.wav,13335,28411,3.278008195631326
052o020m_0.94179_443o030l_-0.94179.wav,11408,23646,4.43416954110589
053c010n_1.0655_051o0206_-1.0655.wav,19118,6285,2.836221347661274
442c020z_0.54875_050o020j_-0.54875.wav,16359,28469,5.885621291112784
422a010o_2.4418_421c0212_-2.4418.wav,2078,31796,-0.41366917491827504
423c020h_1.4704_442c020y_-1.4704.wav,347,4868,-1.1021017965681248
051o020y_0.77792_052o020o_-0.77792.wav,7399,21749,5.35433769784532
440c0201_1.8408_443c020r_-1.8408.wav,30958,4475,4.5993087950943545
420a0113_1.5533_053c0106_-1.5533.wav,2560,17972,-1.5897297955341514
420o030v_2.1968_441c0214_-2.1968.wav,2322,22886,-0.5374867815388091
447c020a_1.0193_442o030l_-1.0193.wav,10352,7190,1.799850400374833
052c0104_2.4921_050c010m_-2.4921.wav,14873,25435,3.763365425718912
440o030x_1.9441_420c0211_-1.9441.wav,30300,17799,-1.6500014293225802
22ho010l_2.3991_421o0310_-2.3991.wav,18683,14650,1.1780776611701693
443o0311_0.96866_422a010a_-0.96866.wav,5345,5535,-2.124692236280211
22ha010y_2.353_050o0213_-2.353.wav,7243,20397,3.2763099087338627
050a0513_2.0142_421a0102_-2.0142.wav,4111,5834,-2.548510000988706
053c010s_2.2139_441o030z_-2.2139.wav,29125,25900,4.32114185966851
422a010m_2.435_444o030u_-2.435.wav,10661,14833,0.6868595275798626
442c020d_0.8411_050o0204_-0.8411.wav,2357,31318,2.8015992869829374
422a010y_1.1872_22hc0109_-1.1872.wav,10309,10143,5.299572367037404
442o030q_1.1185_051c010l_-1.1185.wav,31554,5402,-2.9008344739157517
422a0105_0.78674_445c0213_-0.78674.wav,26109,22130,4.832903440531248
421a0107_0.96902_050a050m_-0.96902.wav,14983,19204,-1.5190314876212783
420c0210_2.2484_441o030h_-2.2484.wav,16116,7470,-1.9126191290128223
444o030p_1.7163_053o0204_-1.7163.wav,19836,11851,-1.6357462625020611
421c020r_1.2947_420a010g_-1.2947.wav,17774,23638,3.441924568615515
422a010y_0.75209_445c020n_-0.75209.wav,18236,20964,5.988449029796747
445o030g_0.98807_443c020s_-0.98807.wav,20699,1792,3.6033930947842183
444c020x_0.16943_443c0213_-0.16943.wav,25442,3558,-2.669874466194284
422o030v_0.93696_447c020v_-0.93696.wav,15966,21032,4.539894330850704
22ho010x_0.66464_052c010z_-0.66464.wav,3822,13427,-0.8117171264700418
441c020b_0.23607_421c0213_-0.23607.wav,15874,13192,4.354315498541936
420a010x_1.7996_421a010o_-1.7996.wav,31123,4958,5.350401772489628
442c020e_0.50035_446o0315_-0.50035.wav,22148,12956,5.157610984774129
440o0301_1.1536_447c0203_-1.1536.wav,14835,15339,-1.2657255174787343
052c010j_0.75492_444c020v_-0.75492.wav,22362,15156,0.2632931798743603
421a0105_2.1913_22ga010n_-2.1913.wav,4165,7636,-1.302529304711298
445c020i_0.0027736_447o030k_-0.0027736.wav,25533,2335,-1.456647766555331
422c020g_0.78713_053o0209_-0.78713.wav,7106,3848,5.415189557435802
22gc010m_0.78471_446o030y_-0.78471.wav,16253,23212,3.568229366689562
053c0109_0.70965_050c0110_-0.70965.wav,31297,20248,2.9204121767360585
445c0206_0.77473_22hc010b_-0.77473.wav,15390,13042,-1.8842183553261593
442o0305_0.15429_440o030t_-0.15429.wav,26109,26690,4.000926706539628
422a010d_0.51942_447c0206_-0.51942.wav,13349,4431,3.0573291289294993
050o0207_2.1058_22ha010b_-2.1058.wav,16991,26031,-0.9164947011932854
22ga010r_0.95522_052a050u_-0.95522.wav,2644,6894,-2.053708904509742
052a050r_0.61429_440c020x_-0.61429.wav,10820,24148,3.580776779352438
422a010q_2.2731_421o030s_-2.2731.wav,12659,28541,-0.6968310986465722
442o030v_1.789_052a0510_-1.789.wav,539,2318,0.8347972580328173
447o030h_2.0859_441o030d_-2.0859.wav,14532,1678,4.271712775279987
421a0113_0.83834_050c0115_-0.83834.wav,26876,30603,0.6045964681192983
445o030s_0.049955_22hc0109_-0.049955.wav,27052,18857,1.0178728533516352
442o030d_1.7714_053c0114_-1.7714.wav,14132,26336,4.513086528881469
423o0305_0.73146_442c020o_-0.73146.wav,14169,14445,1.703219588460792
441c020a_0.63893_420c020v_-0.63893.wav,26917,5386,-2.8648631032666896
446c0207_1.7031_443o030z_-1.7031.wav,31303,4660,-1.3185163483032434
421c020e_1.4367_22gc0101_-1.4367.wav,7061,23537,-2.0807369178642543
22ha010l_1.3798_444c0206_-1.3798.wav,6272,5967,-1.4253602061468267
443c020m_0.2399_445c0205_-0.2399.wav,7698,8675,1.397565845746061
423c020a_0.85175_441o030z_-0.85175.wav,5464,25076,4.628887172472599
446o0313_1.0782_445c020s_-1.0782.wav,19463,7047,0.8741251389926097
446o0312_0.65599_441o030e_-0.65599.wav,7539,20951,5.65260476493639
445o030o_0.7906_446o0316_-0.7906.wav,26320,12181,2.9370914156376386
422o030r_1.8084_423a010l_-1.8084.wav,16107,21225,-1.3418733154409344
22ho010c_2.2745_423o030v_-2.2745.wav,18528,30655,3.02061177581367
422a0109_0.12904_423o0302_-0.12904.wav,25018,15985,1.4286450312567105
050c0109_2.0554_445o030b_-2.0554.wav,13018,13874,3.999246954712575
440o0313_1.0739_442c0201_-1.0739.wav,22369,13536,0.969505943859093
